year fp_year fp_doy Np Tp Alpha_ratio Vp V_gsm_x V_gsm_y V_gsm_z B_gsm_x B_gsm_y B_gsm_z 
BEGIN DATA
2005 2005.06122393  23.346736      2.455  1.2492e+05     0.0232    636.94   -636.80     10.88     10.85    4.581   -0.185   -0.614
2005 2005.06122596  23.347477      2.523  1.0793e+05     0.0200    637.49   -637.27     16.12     -5.32    4.289    0.070   -1.821
2005 2005.06122799  23.348218      2.219  9.0104e+04     0.0201    639.49   -639.48      4.90      0.83    4.752   -1.090   -0.802
2005 2005.06123002  23.348959      2.250  1.0357e+05     0.0184    639.38   -639.37      3.35     -0.27    4.344   -0.738   -1.767
2005 2005.06123205  23.349699      2.305  9.4871e+04     0.0221    640.16   -640.04     13.00     -0.34    4.540   -0.666   -1.594
2005 2005.06123408  23.350440      2.504  1.1158e+05     0.0185    638.43   -638.33      5.06     -8.89    4.478   -0.533   -1.741
2005 2005.06123611  23.351181      2.282  1.0702e+05     0.0225    641.33   -641.29      7.03     -1.36    4.375   -0.774   -1.706
2005 2005.06123814  23.351921      2.353  1.2078e+05     0.0198    640.44   -640.40      2.14     -5.22    4.371   -0.922   -1.597
2005 2005.06124017  23.352662      2.317  1.0331e+05     0.0205    638.09   -638.08     -2.42      1.20    4.412   -1.577   -1.155
2005 2005.06124220  23.353403      2.304  1.1344e+05     0.0204    638.14   -637.89     -7.61     17.33    4.353   -1.855   -0.983
2005 2005.06124423  23.354144      2.142  1.1235e+05     0.0216    643.00   -642.88    -11.51      1.21    4.212   -1.867   -1.500
2005 2005.06124626  23.354884      2.034  1.1784e+05     0.0213    641.50   -641.45     -5.66     -2.07    4.199   -1.677   -1.660
2005 2005.06124829  23.355625      2.234  1.1816e+05     0.0231    645.34   -645.16    -11.98     -7.01    3.850   -2.131   -1.940
2005 2005.06125032  23.356366      2.148  1.3489e+05     0.0216    649.83   -649.57    -16.09     -5.71    3.591   -2.491   -2.073
2005 2005.06125235  23.357107      2.083  1.2216e+05     0.0220    652.26   -651.89    -16.71    -11.18    3.633   -2.473   -2.018
2005 2005.06125438  23.357847      2.042  1.2036e+05     0.0235    648.74   -648.43    -18.72     -2.36    3.564   -2.664   -1.985
2005 2005.06125641  23.358588      1.998  1.2530e+05     0.0262    654.93   -654.45    -22.18     -7.97    3.367   -2.862   -1.855
2005 2005.06125844  23.359329  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    3.515   -2.586   -1.774
2005 2005.06126047  23.360070      2.195  1.2679e+05     0.0207    648.01   -647.84     -9.24     -8.91    3.367   -2.138   -2.121
2005 2005.06126249  23.360810      2.051  1.2696e+05     0.0328    652.66   -651.45      3.29     41.19    3.505   -1.724    2.295
2005 2005.06126452  23.361551      2.175  1.4444e+05     0.0252    646.37   -645.39      1.00     37.05    3.040   -2.582    1.893
2005 2005.06126655  23.362292      1.776  1.7173e+05     0.0361    671.20   -668.46      9.93     61.68    2.080   -1.999    3.164
2005 2005.06126858  23.363033      1.846  1.4773e+05     0.0299    657.82   -655.07     17.03     59.48    2.231   -1.507    3.589
2005 2005.06127061  23.363773      1.949  1.3677e+05     0.0324    659.46   -657.50      7.13     52.05    2.595   -2.410    2.531
2005 2005.06127264  23.364514      2.737  1.0562e+05     0.0228    639.32   -639.09      1.98     18.57    4.049   -1.871   -0.050
2005 2005.06127467  23.365255      2.135  1.1814e+05     0.0311    641.07   -640.98     -7.67      8.27    3.998   -2.122    0.184
2005 2005.06127670  23.365996      2.290  1.4243e+05     0.0259    644.47   -644.07    -12.21     20.29    3.783   -2.209    0.559
2005 2005.06127873  23.366736      2.439  1.2120e+05     0.0269    641.05   -640.90     -5.08     14.16    3.786   -2.393   -0.096
2005 2005.06128076  23.367477      2.004  1.5336e+05     0.0312    649.78   -649.27    -18.95     18.08    3.543   -2.688    0.173
2005 2005.06128279  23.368218      1.994  1.5046e+05     0.0353    645.84   -645.36    -10.31     23.72    2.729   -2.358    1.657
2005 2005.06128482  23.368959      1.780  1.8284e+05     0.0319    676.07   -673.82      6.51     56.29    1.099   -2.323    3.717
2005 2005.06128685  23.369699      1.737  1.6011e+05     0.0388    668.67   -666.95      0.82     49.41    2.066   -2.484    2.987
2005 2005.06128888  23.370440      2.006  1.3859e+05     0.0278    655.08   -653.30     10.47     48.81    1.642   -1.066    3.533
2005 2005.06129091  23.371181      1.534  1.4170e+05     0.0410    668.20   -666.57     -7.41     47.46    2.297   -2.768    2.628
2005 2005.06129293  23.371921      2.068  1.6860e+05     0.0286    661.92   -660.19      1.65     49.26    1.058   -1.948    3.607
2005 2005.06129496  23.372662      1.734  1.5106e+05     0.0326    696.40   -693.47     17.49     63.06   -0.648   -1.218    4.532
2005 2005.06129699  23.373403      1.723  1.7641e+05     0.0310    702.52   -699.35     26.48     62.81   -0.980   -0.383    4.450
2005 2005.06129902  23.374144      1.727  1.2423e+05     0.0342    690.99   -687.58     26.19     65.19   -0.359   -0.520    4.718
2005 2005.06130105  23.374884      1.657  1.5228e+05     0.0318    707.54   -705.26     15.83     56.11   -1.491   -0.745    4.236
2005 2005.06130308  23.375625      1.593  1.2858e+05     0.0365    711.91   -708.56     33.12     62.24   -1.852    0.192    4.441
2005 2005.06130511  23.376366      1.670  1.4852e+05     0.0331    713.98   -710.68     27.64     64.42   -1.807   -0.421    4.350
2005 2005.06130714  23.377107      1.653  1.5242e+05     0.0349    720.29   -717.66     26.09     57.39   -2.313    0.382    4.180
2005 2005.06130917  23.377847      1.771  1.5521e+05     0.0302    716.33   -713.25     37.32     56.54   -1.922    1.080    4.183
2005 2005.06131120  23.378588      1.637  1.3168e+05     0.0363    713.73   -710.56     28.24     62.61   -1.068    0.464    4.602
2005 2005.06131323  23.379329      1.670  1.5198e+05     0.0330    689.11   -686.02     18.34     64.10    0.201   -0.720    4.747
2005 2005.06131526  23.380070      1.848  1.5200e+05     0.0327    688.92   -685.63     23.25     64.67    0.225   -0.409    4.785
2005 2005.06131729  23.380810      1.684  1.4042e+05     0.0359    687.64   -684.60     16.59     63.80   -0.107   -0.419    4.678
2005 2005.06131932  23.381551      1.695  1.3465e+05     0.0395    700.47   -697.45     31.00     58.69   -0.752    0.097    4.620
2005 2005.06132135  23.382292  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90   -0.321   -0.968    4.670
2005 2005.06132338  23.383033      1.649  1.9124e+05     0.0363    697.54   -695.52      0.87     54.34   -0.653   -2.014    4.082
2005 2005.06132541  23.383773      1.532  1.4015e+05     0.0452    693.20   -691.47      1.52     50.14    0.184   -1.628    4.345
2005 2005.06132744  23.384514      1.725  1.4582e+05     0.0384    681.77   -679.68      3.44     54.51    0.666   -2.106    4.171
2005 2005.06132947  23.385255      1.796  1.2375e+05     0.0320    675.33   -673.13     11.65     54.47    1.235   -1.586    4.347
2005 2005.06133150  23.385996      1.600  1.4223e+05     0.0343    680.58   -677.48     19.02     63.45    1.075   -1.375    4.310
2005 2005.06133352  23.386736      1.605  1.4825e+05     0.0367    677.57   -675.34     -4.20     55.83    1.108   -2.334    3.814
2005 2005.06133555  23.387477      1.875  1.5564e+05     0.0322    672.66   -670.10     19.81     56.49    1.463   -1.504    4.076
2005 2005.06133758  23.388218      1.945  1.6186e+05     0.0328    670.26   -668.30      3.41     52.21    1.457   -1.747    3.862
2005 2005.06133961  23.388959      1.485  1.7085e+05     0.0425    670.44   -669.06     -9.49     42.87    1.913   -2.215    3.130
2005 2005.06134164  23.389699      1.764  1.3923e+05     0.0323    661.72   -660.17      1.66     46.26    2.434   -1.993    3.110
2005 2005.06134367  23.390440      1.865  1.5067e+05     0.0297    659.36   -657.67      2.56     48.19    2.562   -2.084    2.876
2005 2005.06134570  23.391181      2.159  1.8437e+05     0.0291    665.44   -664.11     12.48     41.52    2.833   -1.897    1.860
2005 2005.06134773  23.391921      2.066  1.8186e+05     0.0300    669.00   -667.54     16.67     42.17    1.750   -0.958    3.015
2005 2005.06134976  23.392662      1.749  1.9155e+05     0.0334    686.76   -684.82     13.38     51.04    1.131   -1.069    2.666
2005 2005.06135179  23.393403      2.110  1.8146e+05     0.0293    667.27   -665.88     10.75     42.87    2.121   -1.130    2.396
2005 2005.06135382  23.394144      1.821  1.5800e+05     0.0322    655.43   -654.08     -1.19     43.05    2.447   -1.488    2.982
2005 2005.06135585  23.394884      1.654  1.4941e+05     0.0378    676.09   -672.89     19.40     63.93    1.184    0.595    3.091
2005 2005.06135788  23.395625      2.023  2.6858e+05     0.0284    692.84   -690.27     30.40     52.50    0.513    0.670    3.332
2005 2005.06135991  23.396366      1.812  2.4936e+05     0.0327    709.76   -706.89     38.34     52.45   -0.402   -0.419    2.933
2005 2005.06136194  23.397107      2.455  1.8434e+05     0.0242    664.68   -664.20     12.75     22.91    3.560   -1.660    0.216
2005 2005.06136396  23.397847      1.768  2.1734e+05     0.0319    687.00   -684.12     32.79     54.83    2.853   -1.282    0.618
2005 2005.06136599  23.398588      2.543  1.7663e+05     0.0235    678.36   -678.28      7.60     -6.66    2.836   -1.115   -1.864
2005 2005.06136802  23.399329      2.469  1.5066e+05     0.0239    671.98   -671.85      9.59     -8.53    2.941   -0.896   -2.673
2005 2005.06137005  23.400070      2.398  1.8384e+05     0.0250    671.82   -671.04      4.53     33.04    2.732   -2.069    1.323
2005 2005.06137208  23.400810      2.361  1.3459e+05     0.0238    664.48   -664.45     -4.19      5.05    3.562   -2.124   -1.007
2005 2005.06137411  23.401551      2.248  1.4138e+05     0.0275    662.71   -662.59     -2.98     13.48    3.491   -1.980   -1.337
2005 2005.06137614  23.402292      2.347  1.6253e+05     0.0257    664.87   -664.73    -12.09      6.36    3.378   -2.175   -1.283
2005 2005.06137817  23.403033      2.273  1.3475e+05     0.0288    660.96   -660.93     -2.56      6.57    3.838   -1.214   -1.377
2005 2005.06138020  23.403773      2.409  1.3816e+05     0.0249    661.15   -661.14      1.45      2.57    3.824   -1.739   -1.669
2005 2005.06138223  23.404514      2.488  1.5075e+05     0.0252    659.95   -659.94      0.77     -4.64    4.054   -1.438   -1.825
2005 2005.06138426  23.405255  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    3.443   -0.747   -2.430
2005 2005.06138629  23.405996      2.477  1.3663e+05     0.0274    665.89   -665.85      5.99     -3.47    3.588   -1.289   -1.809
2005 2005.06138832  23.406736      2.702  1.8961e+05     0.0251    669.01   -668.83      3.08    -14.62    2.402   -0.488   -2.910
2005 2005.06139035  23.407477      2.672  1.5881e+05     0.0253    673.69   -673.29     13.48    -18.70    2.205   -0.155   -3.282
2005 2005.06139238  23.408218      2.545  1.6520e+05     0.0272    665.26   -665.22      4.93     -4.31    3.132   -0.723   -2.396
2005 2005.06139441  23.408959      2.451  1.8110e+05     0.0298    661.94   -661.82     -0.28     13.30    3.881   -1.706   -0.808
2005 2005.06139644  23.409699      2.452  1.7239e+05     0.0323    665.82   -665.47     -1.60     22.22    2.980   -2.732    1.006
2005 2005.06139847  23.410440      2.376  1.9167e+05     0.0308    663.44   -663.29     -5.20     13.42    3.047   -2.692   -0.078
2005 2005.06140050  23.411181      2.330  1.8489e+05     0.0330    665.69   -665.51     -9.67     12.71    3.002   -2.785   -0.180
2005 2005.06140252  23.411921      2.427  1.7722e+05     0.0314    662.21   -662.21     -0.50      0.60    3.266   -2.136   -1.386
2005 2005.06140455  23.412662      2.218  1.8911e+05     0.0365    664.80   -664.63     -9.59     12.47    2.575   -2.906    0.178
2005 2005.06140658  23.413403      2.513  1.7275e+05     0.0271    658.05   -657.99      0.30      8.62    3.938   -1.502   -0.552
2005 2005.06140861  23.414144      2.403  1.9524e+05     0.0301    657.61   -657.39      3.87     17.20    3.900   -1.126    0.806
2005 2005.06141064  23.414884      2.078  2.1071e+05     0.0322    663.52   -663.15      0.36     22.82    3.924   -1.302    1.470
2005 2005.06141267  23.415625      2.496  1.7780e+05     0.0282    655.74   -655.48     12.31     14.41    4.132   -0.727    1.112
2005 2005.06141470  23.416366      2.464  1.8398e+05     0.0287    661.04   -660.61      5.80     23.62    3.784   -1.463    1.524
2005 2005.06141673  23.417107      2.303  1.7726e+05     0.0307    660.60   -659.85     15.21     28.33    4.091   -0.658    1.432
2005 2005.06141876  23.417847      2.706  1.6704e+05     0.0276    654.23   -654.11      9.81      8.75    4.203   -1.314   -0.480
2005 2005.06142079  23.418588      2.374  1.9031e+05     0.0307    658.21   -658.18     -4.18      5.38    3.735   -1.947   -0.384
2005 2005.06142282  23.419329      2.358  2.0389e+05     0.0278    661.30   -661.07     -9.65     14.69    3.504   -2.163    0.261
2005 2005.06142485  23.420070      2.613  1.7086e+05     0.0301    655.50   -655.45      8.81     -1.00    2.714   -2.585    0.314
2005 2005.06142688  23.420810      2.208  1.9327e+05     0.0333    664.68   -664.54     -3.68     13.36    3.365   -2.226   -0.053
2005 2005.06142891  23.421551      2.618  1.4763e+05     0.0280    660.90   -660.83      7.92     -5.39    3.523   -1.301   -1.754
2005 2005.06143094  23.422292      2.352  1.6480e+05     0.0294    664.56   -664.50      4.74     -7.16    2.947   -1.738   -1.562
2005 2005.06143297  23.423033      2.618  1.7294e+05     0.0267    659.56   -659.49      9.20      0.37    3.708   -0.960   -0.945
2005 2005.06143499  23.423773      2.474  1.8410e+05     0.0274    662.96   -662.52      5.76     23.75    3.120   -1.133    2.147
2005 2005.06143702  23.424514      2.434  1.7393e+05     0.0329    658.54   -657.59     30.89     17.89    3.488    0.225   -0.104
2005 2005.06143905  23.425255      2.004  1.3290e+05     0.0361    674.87   -673.48     43.37     -2.79    2.773    1.898   -1.433
2005 2005.06144108  23.425996      2.712  1.5926e+05     0.0298    661.26   -661.18      8.68     -5.30    3.281   -0.073   -1.872
2005 2005.06144311  23.426736      2.346  1.9799e+05     0.0302    676.51   -673.72     61.37      6.07    2.067    2.583   -1.128
2005 2005.06144514  23.427477      2.126  1.6184e+05     0.0285    674.76   -673.67     35.41    -14.99    2.134    0.602   -2.179
2005 2005.06144717  23.428218  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    2.518   -2.307   -2.118
2005 2005.06144920  23.428959      2.459  1.7223e+05     0.0229    676.91   -676.72      0.81    -15.93    2.254   -1.551   -2.985
2005 2005.06145123  23.429699      2.535  1.7428e+05     0.0271    674.15   -673.94      1.80    -16.53    2.523   -1.128   -2.862
2005 2005.06145326  23.430440      2.405  1.5001e+05     0.0257    664.91   -664.70      0.86    -16.57    2.994   -1.707   -2.294
2005 2005.06145529  23.431181      2.443  1.5664e+05     0.0270    666.54   -666.50     -5.79     -4.63    2.991   -1.577   -1.937
2005 2005.06145732  23.431921      2.704  1.5968e+05     0.0232    661.25   -660.96     19.13     -4.67    3.238    0.464   -2.262
2005 2005.06145935  23.432662      2.537  1.7491e+05     0.0296    664.17   -663.47     28.72    -10.09    2.109    1.728   -1.699
2005 2005.06146138  23.433403      1.985  1.9195e+05     0.0347    702.14   -699.02     58.57     30.96   -0.930    2.969    1.806
2005 2005.06146341  23.434144      2.475  1.6486e+05     0.0299    681.99   -679.76     54.86      6.01    1.254    2.369   -0.138
2005 2005.06146544  23.434884      2.449  2.0897e+05     0.0312    661.75   -660.94     32.79      2.51    3.347    1.145   -0.422
2005 2005.06146747  23.435625      2.289  1.8884e+05     0.0347    673.69   -672.93     32.12     -1.72    2.891    0.857   -0.882
2005 2005.06146950  23.436366      2.407  2.1646e+05     0.0352    658.14   -657.89     10.30     14.75    3.563   -1.209    0.424
2005 2005.06147153  23.437107      2.613  2.0898e+05     0.0282    668.69   -668.54      6.16     13.00    2.870   -1.467    0.177
2005 2005.06147355  23.437847      2.629  2.0900e+05     0.0292    669.56   -669.55      0.90      4.51    2.707   -1.580   -0.674
2005 2005.06147558  23.438588      2.455  1.7707e+05     0.0327    665.54   -665.54     -2.20     -0.06    3.516   -2.034   -0.772
2005 2005.06147761  23.439329      2.373  2.2402e+05     0.0322    655.31   -654.84      1.53     25.06    3.465   -1.816    1.179
2005 2005.06147964  23.440070      2.447  2.0283e+05     0.0341    663.65   -663.49     -2.03     14.79    3.262   -2.338   -0.046
2005 2005.06148167  23.440810      2.432  1.9091e+05     0.0270    663.40   -663.36     -4.19      5.33    3.605   -2.474   -0.378
2005 2005.06148370  23.441551      2.401  1.9335e+05     0.0309    664.92   -664.79     -1.76     13.35    2.262   -0.664    0.584
2005 2005.06148573  23.442292      1.945  1.6411e+05     0.0331    694.55   -691.07     48.26     49.99   -0.321    2.188    3.436
2005 2005.06148776  23.443033      2.118  1.9694e+05     0.0384    678.87   -675.61     46.17     47.79    1.059    1.320    3.086
2005 2005.06148979  23.443773      2.322  2.4764e+05     0.0300    666.44   -664.01     34.55     45.11    1.071    1.801    2.592
2005 2005.06149182  23.444514      2.659  2.1980e+05     0.0315    657.25   -656.69      2.49     27.11    3.350   -1.240    1.584
2005 2005.06149385  23.445255      2.956  1.7510e+05     0.0263    653.30   -652.40     30.80     15.20    2.699    1.765    1.470
2005 2005.06149588  23.445996      2.305  2.1027e+05     0.0327    681.67   -678.38     59.38     30.95    0.035    1.351    2.544
2005 2005.06149791  23.446736      2.051  2.4018e+05     0.0323    697.32   -695.43     19.89     47.29   -0.889    0.208    3.661
2005 2005.06149994  23.447477      1.948  1.8637e+05     0.0346    714.14   -711.41     39.72     48.16   -1.654    0.846    3.767
2005 2005.06150197  23.448218      1.975  1.8410e+05     0.0365    713.64   -710.96     43.55     43.83   -1.259    0.128    3.770
2005 2005.06150400  23.448959      1.939  1.9642e+05     0.0377    704.19   -702.21     27.35     44.95   -0.682   -0.236    3.592
2005 2005.06150602  23.449699      1.910  2.0067e+05     0.0371    687.82   -685.13     38.62     46.86   -0.021    0.595    3.526
2005 2005.06150805  23.450440      2.016  2.1054e+05     0.0393    709.50   -706.91     46.34     38.95   -0.409    2.822    1.884
2005 2005.06151008  23.451181  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.019    3.465    0.976
2005 2005.06151211  23.451921      2.393  1.7076e+05     0.0314    683.81   -681.41     55.86     12.38    1.557    3.026    0.695
2005 2005.06151414  23.452662      2.223  2.1265e+05     0.0345    682.24   -678.87     63.59     23.13    1.648    2.494    1.706
2005 2005.06151617  23.453403      2.253  2.1046e+05     0.0339    667.05   -664.83     42.30     34.10    3.019    0.915    1.401
2005 2005.06151820  23.454144      2.486  2.0894e+05     0.0303    659.08   -657.91     28.52     26.85    3.804   -0.150    1.086
2005 2005.06152023  23.454884      2.402  2.1706e+05     0.0311    660.66   -659.72     17.18     30.59    2.752    1.010    1.859
2005 2005.06152226  23.455625      2.584  2.4299e+05     0.0269    685.37   -682.30     57.01     30.50    0.734    3.002    2.160
2005 2005.06152429  23.456366      2.230  2.0426e+05     0.0271    689.29   -685.97     58.96     32.67    0.751    2.957    2.494
2005 2005.06152632  23.457107      2.347  1.8691e+05     0.0346    672.74   -670.26     45.64     35.04    1.723    2.806    1.981
2005 2005.06152835  23.457847      2.465  1.8084e+05     0.0289    663.51   -661.42     41.38     32.21    2.800    2.077    1.510
2005 2005.06153038  23.458588      2.742  1.7948e+05     0.0289    657.53   -657.04     24.18      7.44    2.652    2.560    0.427
2005 2005.06153241  23.459329      2.360  1.5021e+05     0.0295    669.41   -666.59     56.66     23.10    2.154    3.193    1.586
2005 2005.06153444  23.460070      2.383  1.7455e+05     0.0335    673.33   -670.26     57.73     27.56    1.970    3.047    2.095
2005 2005.06153647  23.460810      2.082  1.4276e+05     0.0334    673.21   -670.33     52.93     32.00    2.332    2.747    2.345
2005 2005.06153850  23.461551      2.310  1.7273e+05     0.0328    673.71   -670.74     51.74     35.67    1.902    1.870    3.140
2005 2005.06154053  23.462292      2.048  1.6576e+05     0.0349    681.67   -678.83     42.56     44.98    1.395    1.532    3.585
2005 2005.06154256  23.463033      1.938  1.6599e+05     0.0392    677.31   -675.05     34.74     42.67    1.860    1.707    3.255
2005 2005.06154458  23.463773      2.055  1.5906e+05     0.0364    665.39   -663.24     42.55     31.90    2.838    0.832    2.465
2005 2005.06154661  23.464514      2.542  2.0419e+05     0.0337    659.33   -658.76      5.78     26.48    3.823   -1.668    1.238
2005 2005.06154864  23.465255      2.536  1.7403e+05     0.0290    657.65   -656.14     34.06     28.18    2.989    1.416    1.720
2005 2005.06155067  23.465996      2.719  1.8000e+05     0.0314    655.47   -654.22     28.43     28.18    2.632    0.914    2.517
2005 2005.06155270  23.466736      2.485  1.8294e+05     0.0340    659.79   -658.16     40.82     21.22    1.983    2.513    1.160
2005 2005.06155473  23.467477      2.233  1.4534e+05     0.0357    684.43   -681.15     62.54     22.88    1.995    2.788    1.391
2005 2005.06155676  23.468218      2.468  1.5925e+05     0.0270    653.21   -652.32     28.77     17.30    3.622    0.392    1.312
2005 2005.06155879  23.468959      2.969 -9.9999e+03     0.0268    675.02   -674.41     27.57     -7.11    1.419    2.561   -2.187
2005 2005.06156082  23.469699      1.948  1.7819e+05     0.0325    682.77   -681.18     46.19     -4.26    2.506    0.723   -1.843
2005 2005.06156285  23.470440      2.671  1.7481e+05     0.0281    662.09   -662.08     -2.02     -2.94    3.673   -0.576   -1.533
2005 2005.06156488  23.471181      2.414  1.8769e+05     0.0284    660.68   -660.14     26.47      1.13    3.524    1.920   -1.461
2005 2005.06156691  23.471921      2.671  1.6816e+05     0.0330    662.15   -660.43     47.05      6.25    3.091    2.471   -1.302
2005 2005.06156894  23.472662      2.730  1.7274e+05     0.0268    662.72   -661.68     36.61      2.51    2.710    2.759   -2.047
2005 2005.06157097  23.473403      2.250  1.4838e+05     0.0376    666.54   -665.24     41.25      3.34    3.338    2.773   -1.255
2005 2005.06157300  23.474144  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    2.713    3.441   -1.200
2005 2005.06157502  23.474884      2.757  1.7378e+05     0.0308    674.51   -672.74     48.35     -4.67    1.985    3.766   -0.564
2005 2005.06157705  23.475625      2.782  1.6960e+05     0.0265    659.61   -659.52      6.44     -9.10    3.389   -0.379   -2.017
2005 2005.06157908  23.476366      2.611  1.7962e+05     0.0272    663.00   -662.95     -7.80     -1.73    3.331   -2.075   -1.720
2005 2005.06158112  23.477107      2.660  1.7229e+05     0.0244    662.47   -662.41     -0.67     -9.91    3.745   -1.160   -1.544
2005 2005.06158314  23.477847      2.859  1.6021e+05     0.0288    654.78   -654.77      2.07     -0.25    2.781   -2.320   -1.534
2005 2005.06158517  23.478588      2.591  1.8148e+05     0.0267    675.60   -675.37    -15.25    -10.31    2.245   -3.160   -2.009
2005 2005.06158720  23.479329      2.437  1.8196e+05     0.0315    671.16   -670.99    -14.77     -5.57    2.749   -3.239   -1.149
2005 2005.06158923  23.480070      2.864  1.8291e+05     0.0290    672.95   -672.64     -5.85    -20.40    3.290   -2.214   -0.213
2005 2005.06159126  23.480810      2.480  1.7937e+05     0.0292    660.68   -659.48     15.53     35.74    3.384   -1.126    2.414
2005 2005.06159329  23.481551      2.338  1.8043e+05     0.0329    657.54   -657.42     -1.25     11.77    3.648   -1.805    0.895
2005 2005.06159532  23.482292      2.557  1.8407e+05     0.0323    660.71   -659.84     24.60     22.33    3.626   -0.763    0.910
2005 2005.06159735  23.483033      2.517  1.8010e+05     0.0353    652.59   -652.37     14.05      8.28    3.788   -0.647   -0.294
2005 2005.06159938  23.483773      2.589  1.9571e+05     0.0299    665.27   -664.50      1.96     31.21    2.912   -2.293    1.470
2005 2005.06160141  23.484514      2.202  1.8332e+05     0.0410    655.99   -655.20     21.45     22.81    3.288   -1.095    1.055
2005 2005.06160344  23.485255      2.505  2.1517e+05     0.0299    685.80   -685.02      7.29    -32.55    1.692   -2.062   -2.830
2005 2005.06160547  23.485996      2.447  1.6263e+05     0.0283    683.39   -682.59      6.82    -33.00    1.983   -1.655   -3.421
2005 2005.06160750  23.486736      2.696  1.6987e+05     0.0237    678.37   -677.91      1.43    -25.73    2.064   -1.048   -3.704
2005 2005.06160953  23.487477      2.682  1.7497e+05     0.0244    680.91   -680.37      5.26    -27.22    1.483   -0.909   -3.924
2005 2005.06161156  23.488218      2.283  1.9353e+05     0.0308    682.62   -682.35    -13.62    -14.45    1.670   -2.282   -3.183
2005 2005.06161359  23.488959      2.436  1.6144e+05     0.0284    679.47   -679.08     -4.09    -23.26    1.879   -2.326   -3.196
2005 2005.06161561  23.489699      2.783  1.5216e+05     0.0218    667.78   -667.24      4.95    -26.91    2.463   -1.083   -3.313
2005 2005.06161764  23.490440      2.559  1.4924e+05     0.0292    664.17   -663.89     -8.10    -18.30    2.502   -2.410   -2.145
2005 2005.06161967  23.491181      2.577  1.8887e+05     0.0250    675.60   -675.20    -18.28    -15.97    2.099   -3.076   -2.132
2005 2005.06162170  23.491921      2.525  1.7444e+05     0.0263    676.79   -676.26     -9.78    -26.00    1.731   -2.376   -3.109
2005 2005.06162373  23.492662      2.330  1.8554e+05     0.0264    672.50   -672.14    -21.46     -7.16    2.380   -3.177   -1.957
2005 2005.06162576  23.493403      2.596  1.7574e+05     0.0241    674.05   -673.73    -14.67    -16.26    2.471   -3.094   -2.004
2005 2005.06162779  23.494144      2.604  1.7125e+05     0.0260    665.95   -665.77    -15.14     -5.58    1.748   -3.326   -0.449
2005 2005.06162982  23.494884      2.140  2.0252e+05     0.0314    699.21   -698.68    -23.28     13.73    0.395   -4.287    0.070
2005 2005.06163185  23.495625      2.218  1.8988e+05     0.0307    683.63   -683.20    -23.88      5.15    1.046   -4.031   -0.742
2005 2005.06163388  23.496366      2.372  1.6398e+05     0.0304    666.34   -666.07    -16.40    -10.64    2.196   -3.039   -0.386
2005 2005.06163591  23.497107  -9999.900 -9.9999e+03 -9999.9004  -9999.90  -9999.90  -9999.90  -9999.90    1.734   -3.321    1.730
2005 2005.06163794  23.497847      2.337  1.7553e+05     0.0245    666.00   -665.77    -16.65      5.33    2.800   -2.969   -0.794
2005 2005.06163997  23.498588      2.571  1.6156e+05     0.0278    665.57   -665.46    -11.30     -6.98    2.767   -2.628   -1.843
2005 2005.06164200  23.499329      2.517  1.6068e+05     0.0262    665.37   -665.30    -10.03     -2.28    2.950   -2.713   -1.617
2005 2005.06164403  23.500070      2.595  1.5259e+05     0.0247    666.42   -666.36     -2.32    -10.27    3.096   -2.173   -2.110
2005 2005.06164605  23.500810      2.642  1.5859e+05     0.0248    661.35   -661.27     -4.01    -10.92    3.315   -2.131   -0.122
2005 2005.06164808  23.501551      2.343  1.6829e+05     0.0288    679.49   -679.31     -6.49     13.86    2.439   -2.340    2.394
2005 2005.06165012  23.502292      2.373  1.6453e+05     0.0307    682.55   -681.73      4.45     32.01    2.095   -3.266    2.227
2005 2005.06165215  23.503033      2.493  1.6030e+05     0.0289    678.09   -677.64     -1.04     23.89    2.593   -3.229    1.631
2005 2005.06165417  23.503773      2.676  1.3905e+05     0.0251    665.43   -663.72     28.69     36.49    3.152   -2.018    2.440
2005 2005.06165620  23.504514      2.320  1.5753e+05     0.0308    674.79   -673.25     16.64     41.16    3.012   -2.449    2.247
2005 2005.06165823  23.505255      2.921  1.3167e+05     0.0207    667.41   -667.08      4.60     19.16    3.709   -2.549    0.787
2005 2005.06166026  23.505996      2.869  1.3887e+05     0.0242    661.62   -661.39     10.17     12.81    3.892   -2.353    0.345
2005 2005.06166229  23.506736      2.772  1.4182e+05     0.0232    671.58   -671.30     -2.64     18.17    3.669   -2.594    0.714
2005 2005.06166432  23.507477      2.827  1.2909e+05     0.0250    664.07   -663.83      5.04     15.97    3.618   -2.774    0.772
2005 2005.06166635  23.508218      2.446  1.5743e+05     0.0259    675.08   -674.74     -5.52     19.86    3.121   -3.005    1.017
2005 2005.06166838  23.508959      2.725  1.4112e+05     0.0255    665.02   -664.70      3.27     19.30    3.612   -2.702    0.810
